,State,City,Year,Count,Mean_Severity,High Severity Count
549,AL,Double Springs,2019,12,2.1666666666666665,0.0
550,AL,Double Springs,2020,1,2.0,0.0
551,AL,Double Springs,2021,4,2.0,0.0
552,AL,Double Springs,2022,5,2.0,0.0
553,AL,Double Springs,2023,2,2.0,0.0
554,AL,Dozier,2019,2,2.0,0.0
555,AL,Dozier,2020,1,2.0,0.0
556,AL,Dozier,2021,3,2.0,0.0
557,AL,Dozier,2022,2,2.0,0.0
558,AL,Duncanville,2017,8,2.375,1.0
559,AL,Duncanville,2018,36,2.0,0.0
560,AL,Duncanville,2019,20,2.0,0.0
561,AL,Duncanville,2020,29,2.0689655172413794,2.0
562,AL,Duncanville,2021,53,2.0754716981132075,0.0
563,AL,Duncanville,2022,31,1.967741935483871,0.0
564,AL,Duncanville,2023,1,2.0,0.0
565,AL,Dutton,2017,1,4.0,0.0
566,AL,Dutton,2019,6,2.5,1.0
567,AL,Dutton,2021,12,2.5,0.0
568,AL,Dutton,2022,2,2.0,0.0
569,AL,Eastaboga,2017,1,3.0,1.0
570,AL,Eastaboga,2018,8,2.625,5.0
571,AL,Eastaboga,2019,9,2.4444444444444446,4.0
572,AL,Eastaboga,2020,24,2.4166666666666665,8.0
573,AL,Eastaboga,2021,28,2.2142857142857144,4.0
574,AL,Eastaboga,2022,14,2.2142857142857144,1.0
575,AL,Eastaboga,2023,1,2.0,0.0
576,AL,Echola,2018,2,2.0,0.0
577,AL,Echola,2020,2,2.0,0.0
578,AL,Echola,2021,4,2.0,0.0
579,AL,Echola,2022,2,2.0,0.0
580,AL,Echola,2023,3,2.0,0.0
581,AL,Eclectic,2018,1,2.0,0.0
582,AL,Eclectic,2019,6,2.0,0.0
583,AL,Eclectic,2020,14,2.0,0.0
584,AL,Eclectic,2021,25,2.08,0.0
585,AL,Eclectic,2022,15,2.1333333333333333,0.0
586,AL,Eight Mile,2017,12,2.0,0.0
587,AL,Eight Mile,2018,41,2.024390243902439,1.0
588,AL,Eight Mile,2019,54,2.0,0.0
589,AL,Eight Mile,2020,25,2.12,3.0
590,AL,Eight Mile,2021,39,2.4615384615384617,0.0
591,AL,Eight Mile,2022,15,2.2666666666666666,0.0
592,AL,Elba,2019,12,2.0,0.0
593,AL,Elba,2020,24,2.0,0.0
594,AL,Elba,2021,16,2.1875,1.0
595,AL,Elba,2022,21,2.0,0.0
596,AL,Elberta,2018,14,2.0714285714285716,1.0
597,AL,Elberta,2019,10,2.0,0.0
598,AL,Elberta,2020,4,2.0,0.0
599,AL,Elberta,2021,4,3.0,0.0
600,AL,Elberta,2022,9,2.6666666666666665,0.0
601,AL,Eldridge,2018,2,2.5,1.0
602,AL,Eldridge,2019,9,2.4444444444444446,2.0
603,AL,Eldridge,2020,11,2.272727272727273,3.0
604,AL,Eldridge,2021,12,2.1666666666666665,2.0
605,AL,Eldridge,2022,5,2.4,0.0
606,AL,Elkmont,2018,5,3.4,3.0
607,AL,Elkmont,2019,25,2.36,9.0
608,AL,Elkmont,2020,26,2.3461538461538463,9.0
609,AL,Elkmont,2021,28,2.25,7.0
610,AL,Elkmont,2022,28,2.2142857142857144,3.0
611,AL,Elmore,2018,5,2.0,0.0
612,AL,Elmore,2019,22,2.0454545454545454,1.0
613,AL,Elmore,2020,27,2.037037037037037,1.0
614,AL,Elmore,2021,33,2.0,0.0
615,AL,Elmore,2022,17,2.1176470588235294,0.0
616,AL,Elrod,2017,2,2.0,0.0
617,AL,Elrod,2018,3,2.3333333333333335,1.0
618,AL,Elrod,2019,2,2.5,1.0
619,AL,Elrod,2020,5,2.2,1.0
620,AL,Elrod,2021,13,2.0,0.0
621,AL,Elrod,2022,9,2.2222222222222223,0.0
622,AL,Elrod,2023,1,2.0,0.0
623,AL,Emelle,2017,1,2.0,0.0
624,AL,Emelle,2018,1,2.0,0.0
625,AL,Emelle,2019,1,2.0,0.0
626,AL,Emelle,2021,5,2.0,0.0
627,AL,Empire,2018,1,2.0,0.0
628,AL,Empire,2020,1,2.0,0.0
629,AL,Empire,2022,1,1.0,0.0
630,AL,Enterprise,2017,1,2.0,0.0
631,AL,Enterprise,2018,3,2.0,0.0
632,AL,Enterprise,2019,32,2.03125,1.0
633,AL,Enterprise,2020,47,2.0425531914893615,2.0
634,AL,Enterprise,2021,67,2.0,0.0
635,AL,Enterprise,2022,89,2.0898876404494384,1.0
636,AL,Epes,2017,3,3.0,3.0
637,AL,Epes,2018,14,2.857142857142857,12.0
638,AL,Epes,2019,7,2.7142857142857144,5.0
639,AL,Epes,2020,4,2.0,0.0
640,AL,Epes,2021,11,2.3636363636363638,2.0
641,AL,Epes,2022,9,2.5555555555555554,3.0
642,AL,Equality,2018,1,2.0,0.0
643,AL,Equality,2019,3,2.0,0.0
644,AL,Equality,2020,4,2.0,0.0
645,AL,Equality,2022,2,3.0,0.0
646,AL,Estillfork,2021,1,2.0,0.0
647,AL,Ethelsville,2018,3,2.0,0.0
648,AL,Ethelsville,2019,1,2.0,0.0
649,AL,Ethelsville,2020,2,2.0,0.0
650,AL,Ethelsville,2021,7,2.2857142857142856,0.0
651,AL,Ethelsville,2023,3,2.6666666666666665,0.0
652,AL,Eufaula,2017,1,2.0,0.0
653,AL,Eufaula,2018,2,2.0,0.0
654,AL,Eufaula,2019,19,2.0,0.0
655,AL,Eufaula,2020,20,2.05,1.0
656,AL,Eufaula,2021,16,2.0,0.0
657,AL,Eufaula,2022,18,2.2222222222222223,0.0
658,AL,Eutaw,2016,1,2.0,0.0
659,AL,Eutaw,2017,13,3.1538461538461537,5.0
660,AL,Eutaw,2018,28,2.642857142857143,18.0
661,AL,Eutaw,2019,22,2.772727272727273,11.0
662,AL,Eutaw,2020,32,2.4375,10.0
663,AL,Eutaw,2021,31,2.129032258064516,2.0
664,AL,Eutaw,2022,68,2.2058823529411766,8.0
665,AL,Eutaw,2023,2,2.0,0.0
666,AL,Evergreen,2016,4,2.25,1.0
667,AL,Evergreen,2018,13,2.6153846153846154,6.0
668,AL,Evergreen,2019,14,2.7857142857142856,9.0
669,AL,Evergreen,2020,13,2.6923076923076925,5.0
670,AL,Evergreen,2021,46,2.282608695652174,7.0
671,AL,Evergreen,2022,6,2.3333333333333335,0.0
672,AL,Fairfield,2017,18,2.8333333333333335,15.0
673,AL,Fairfield,2018,60,2.9,54.0
674,AL,Fairfield,2019,38,2.789473684210526,30.0
675,AL,Fairfield,2020,56,2.5714285714285716,23.0
676,AL,Fairfield,2021,140,2.3285714285714287,42.0
677,AL,Fairfield,2022,111,2.315315315315315,30.0
678,AL,Fairfield,2023,13,2.0,0.0
679,AL,Fairhope,2017,5,2.0,0.0
680,AL,Fairhope,2018,26,2.0,0.0
681,AL,Fairhope,2019,37,2.027027027027027,1.0
682,AL,Fairhope,2020,11,2.272727272727273,1.0
683,AL,Fairhope,2021,27,2.037037037037037,1.0
684,AL,Fairhope,2022,3,3.0,1.0
685,AL,Fairhope,2023,2,3.0,0.0
686,AL,Falkville,2017,4,2.75,1.0
687,AL,Falkville,2018,26,2.576923076923077,11.0
688,AL,Falkville,2019,48,2.6875,27.0
689,AL,Falkville,2020,52,2.423076923076923,22.0
690,AL,Falkville,2021,41,2.3902439024390243,16.0
691,AL,Falkville,2022,38,2.3684210526315788,12.0
692,AL,Faunsdale,2020,1,2.0,0.0
693,AL,Faunsdale,2022,3,3.0,1.0
694,AL,Fayette,2017,2,2.0,0.0
695,AL,Fayette,2018,11,2.090909090909091,1.0
696,AL,Fayette,2019,5,2.0,0.0
697,AL,Fayette,2020,10,2.1,1.0
698,AL,Fayette,2021,20,2.1,0.0
699,AL,Fayette,2022,5,2.0,0.0
700,AL,Fayette,2023,1,2.0,0.0
701,AL,Fitzpatrick,2018,1,2.0,0.0
702,AL,Fitzpatrick,2019,3,2.0,0.0
703,AL,Fitzpatrick,2020,17,2.235294117647059,0.0
704,AL,Fitzpatrick,2021,8,2.25,0.0
705,AL,Five Points,2018,1,2.0,0.0
706,AL,Five Points,2019,2,2.0,0.0
707,AL,Five Points,2020,2,2.0,0.0
708,AL,Five Points,2021,2,3.0,0.0
709,AL,Flat Rock,2018,1,2.0,0.0
710,AL,Flat Rock,2019,8,2.25,2.0
711,AL,Flomaton,2018,4,2.0,0.0
712,AL,Flomaton,2019,2,2.0,0.0
713,AL,Flomaton,2021,2,3.0,0.0
714,AL,Flomaton,2022,2,3.0,0.0
715,AL,Florala,2020,1,2.0,0.0
716,AL,Florala,2021,1,2.0,0.0
717,AL,Florence,2017,4,3.0,0.0
718,AL,Florence,2018,7,2.0,0.0
719,AL,Florence,2019,13,2.076923076923077,1.0
720,AL,Florence,2020,18,2.111111111111111,2.0
721,AL,Florence,2021,14,2.0,0.0
722,AL,Florence,2022,114,1.9473684210526316,0.0
723,AL,Foley,2017,2,2.5,1.0
724,AL,Foley,2018,12,2.0,0.0
725,AL,Foley,2019,27,2.1481481481481484,0.0
726,AL,Foley,2020,13,2.4615384615384617,2.0
727,AL,Foley,2021,4,2.0,0.0
728,AL,Foley,2022,3,2.0,0.0
729,AL,Forest Home,2019,3,2.0,0.0
730,AL,Forest Home,2020,4,3.0,0.0
731,AL,Forest Home,2022,1,2.0,0.0
732,AL,Forkland,2021,2,2.0,0.0
733,AL,Forkland,2022,2,2.0,0.0
734,AL,Fort Davis,2019,1,2.0,0.0
735,AL,Fort Davis,2022,1,1.0,0.0
736,AL,Fort Deposit,2017,1,2.0,0.0
737,AL,Fort Deposit,2018,15,2.8666666666666667,13.0
738,AL,Fort Deposit,2019,33,2.8484848484848486,26.0
739,AL,Fort Deposit,2020,38,2.736842105263158,28.0
740,AL,Fort Deposit,2021,28,2.607142857142857,17.0
741,AL,Fort Deposit,2022,49,2.4081632653061225,16.0
742,AL,Fort Mitchell,2019,2,2.0,0.0
743,AL,Fort Mitchell,2020,6,2.0,0.0
744,AL,Fort Mitchell,2021,18,2.888888888888889,0.0
745,AL,Fort Mitchell,2022,2,3.0,0.0
746,AL,Fort Payne,2017,1,4.0,0.0
747,AL,Fort Payne,2018,8,3.0,4.0
748,AL,Fort Payne,2019,7,2.142857142857143,1.0
749,AL,Fort Payne,2020,7,2.2857142857142856,2.0
750,AL,Fort Payne,2021,19,2.3157894736842106,2.0
751,AL,Fort Payne,2022,25,2.24,4.0
752,AL,Fort Rucker,2017,1,4.0,0.0
753,AL,Fort Rucker,2019,1,2.0,0.0
754,AL,Fort Rucker,2020,4,2.0,0.0
755,AL,Fort Rucker,2021,9,2.4444444444444446,0.0
756,AL,Fort Rucker,2022,1,2.0,0.0
757,AL,Fosters,2016,1,2.0,0.0
758,AL,Fosters,2017,21,2.6666666666666665,12.0
759,AL,Fosters,2018,29,2.7586206896551726,22.0
760,AL,Fosters,2019,23,2.782608695652174,10.0
761,AL,Fosters,2020,42,2.2857142857142856,12.0
762,AL,Fosters,2021,69,2.2753623188405796,17.0
763,AL,Fosters,2022,36,2.0833333333333335,3.0
764,AL,Fosters,2023,2,2.0,0.0
765,AL,Franklin,2022,1,2.0,0.0
766,AL,Frisco City,2020,2,2.0,0.0
767,AL,Frisco City,2021,2,2.0,0.0
768,AL,Frisco City,2022,1,2.0,0.0
769,AL,Fruitdale,2019,1,2.0,0.0
770,AL,Fruitdale,2020,1,2.0,0.0
771,AL,Fruithurst,2020,1,2.0,0.0
772,AL,Fulton,2022,1,1.0,0.0
773,AL,Fultondale,2017,4,3.0,4.0
774,AL,Fultondale,2018,41,2.8292682926829267,34.0
775,AL,Fultondale,2019,32,2.71875,23.0
776,AL,Fultondale,2020,39,2.4615384615384617,18.0
777,AL,Fultondale,2021,50,2.26,11.0
778,AL,Fultondale,2022,43,2.3255813953488373,8.0
779,AL,Fultondale,2023,2,2.0,0.0
780,AL,Fyffe,2018,2,2.0,0.0
781,AL,Fyffe,2019,2,2.0,0.0
782,AL,Fyffe,2020,1,2.0,0.0
783,AL,Fyffe,2021,2,2.0,0.0
784,AL,Fyffe,2022,7,2.5714285714285716,0.0
785,AL,Gadsden,2016,7,4.0,0.0
786,AL,Gadsden,2018,9,2.4444444444444446,2.0
787,AL,Gadsden,2019,18,2.5,5.0
788,AL,Gadsden,2020,5,2.4,2.0
789,AL,Gadsden,2021,9,2.5555555555555554,1.0
790,AL,Gadsden,2022,11,2.090909090909091,1.0
791,AL,Gadsden,2023,1,2.0,0.0
792,AL,Gainesville,2018,1,2.0,0.0
793,AL,Gainesville,2020,1,2.0,0.0
794,AL,Gainesville,2021,1,2.0,0.0
795,AL,Gallion,2017,2,2.0,0.0
796,AL,Gallion,2019,1,2.0,0.0
797,AL,Gallion,2020,4,2.5,0.0
798,AL,Gallion,2021,3,2.0,0.0
799,AL,Gallion,2022,2,2.0,0.0
800,AL,Gardendale,2016,1,2.0,0.0
801,AL,Gardendale,2017,13,3.3076923076923075,9.0
802,AL,Gardendale,2018,41,2.926829268292683,34.0
803,AL,Gardendale,2019,45,2.7111111111111112,30.0
804,AL,Gardendale,2020,58,2.5,29.0
805,AL,Gardendale,2021,62,2.2580645161290325,14.0
806,AL,Gardendale,2022,65,2.353846153846154,5.0
807,AL,Gardendale,2023,1,2.0,0.0
808,AL,Gaylesville,2017,1,4.0,0.0
809,AL,Gaylesville,2018,2,4.0,0.0
810,AL,Gaylesville,2019,3,2.0,0.0
811,AL,Gaylesville,2021,1,2.0,0.0
812,AL,Gaylesville,2022,11,1.8181818181818181,0.0
813,AL,Geneva,2018,1,2.0,0.0
814,AL,Geneva,2019,1,2.0,0.0
815,AL,Geneva,2020,6,2.0,0.0
816,AL,Geneva,2021,8,2.0,0.0
817,AL,Geneva,2022,4,2.0,0.0
818,AL,Georgiana,2016,1,2.0,0.0
819,AL,Georgiana,2017,1,3.0,1.0
820,AL,Georgiana,2018,10,2.9,9.0
821,AL,Georgiana,2019,32,2.59375,19.0
822,AL,Georgiana,2020,39,2.7435897435897436,19.0
823,AL,Georgiana,2021,34,2.4705882352941178,14.0
824,AL,Georgiana,2022,33,2.4545454545454546,13.0
825,AL,Geraldine,2019,1,2.0,0.0
826,AL,Geraldine,2020,1,2.0,0.0
827,AL,Geraldine,2021,3,2.0,0.0
828,AL,Geraldine,2022,1,2.0,0.0
829,AL,Gilbertown,2022,2,3.0,0.0
830,AL,Goodwater,2017,1,3.0,1.0
831,AL,Goodwater,2018,2,2.0,0.0
832,AL,Goodwater,2019,1,2.0,0.0
833,AL,Goodwater,2020,3,2.0,0.0
834,AL,Goodwater,2021,2,3.0,0.0
835,AL,Gordo,2017,2,2.0,0.0
836,AL,Gordo,2018,8,2.0,0.0
837,AL,Gordo,2019,11,2.090909090909091,1.0
838,AL,Gordo,2020,7,2.0,0.0
839,AL,Gordo,2021,12,2.1666666666666665,0.0
840,AL,Gordo,2022,3,2.0,0.0
841,AL,Gordon,2018,1,2.0,0.0
842,AL,Gordon,2019,1,2.0,0.0
843,AL,Gordon,2020,3,2.0,0.0
844,AL,Gordon,2021,2,2.0,0.0
845,AL,Gordon,2022,2,2.0,0.0
846,AL,Goshen,2019,1,2.0,0.0
847,AL,Goshen,2020,8,2.0,0.0
848,AL,Goshen,2021,8,2.0,0.0
849,AL,Goshen,2022,5,2.0,0.0
850,AL,Grady,2018,2,2.0,0.0
851,AL,Grady,2019,17,2.0588235294117645,1.0
852,AL,Grady,2020,16,2.0,0.0
853,AL,Grady,2021,17,2.1176470588235294,0.0
854,AL,Grady,2022,6,2.0,0.0
855,AL,Grand Bay,2017,16,2.625,4.0
856,AL,Grand Bay,2018,66,2.5303030303030303,35.0
857,AL,Grand Bay,2019,61,2.2950819672131146,18.0
858,AL,Grand Bay,2020,77,2.220779220779221,14.0
859,AL,Grand Bay,2021,69,2.217391304347826,11.0
860,AL,Grand Bay,2022,83,2.1686746987951806,11.0
861,AL,Grand Bay,2023,6,2.0,0.0
862,AL,Grant,2018,2,2.0,0.0
863,AL,Grant,2019,2,2.0,0.0
864,AL,Grant,2020,7,2.0,0.0
865,AL,Grant,2021,1,2.0,0.0
866,AL,Grant,2022,4,2.25,1.0
867,AL,Graysville,2017,1,2.0,0.0
868,AL,Graysville,2018,7,2.5714285714285716,4.0
869,AL,Graysville,2019,15,2.533333333333333,8.0
870,AL,Graysville,2020,12,2.25,3.0
871,AL,Graysville,2021,12,2.0,0.0
872,AL,Graysville,2022,8,2.25,2.0
873,AL,Graysville,2023,1,2.0,0.0
874,AL,Greensboro,2016,1,3.0,1.0
875,AL,Greensboro,2018,2,3.0,0.0
876,AL,Greensboro,2019,1,2.0,0.0
877,AL,Greensboro,2020,4,2.0,0.0
878,AL,Greensboro,2021,2,2.0,0.0
879,AL,Greensboro,2022,4,2.5,0.0
880,AL,Greenville,2016,1,2.0,0.0
881,AL,Greenville,2017,7,2.857142857142857,4.0
882,AL,Greenville,2018,19,2.789473684210526,15.0
883,AL,Greenville,2019,63,2.7777777777777777,41.0
884,AL,Greenville,2020,69,2.608695652173913,36.0
885,AL,Greenville,2021,96,2.5104166666666665,41.0
886,AL,Greenville,2022,80,2.375,24.0
887,AL,Greenville,2023,2,2.0,0.0
888,AL,Grove Hill,2018,1,2.0,0.0
889,AL,Grove Hill,2019,2,2.0,0.0
890,AL,Grove Hill,2022,4,2.5,0.0
891,AL,Guin,2017,2,2.5,1.0
892,AL,Guin,2018,14,2.2857142857142856,4.0
893,AL,Guin,2019,8,2.75,6.0
894,AL,Guin,2020,9,2.0,0.0
895,AL,Guin,2021,4,2.5,2.0
896,AL,Guin,2022,9,2.2222222222222223,0.0
897,AL,Guin,2023,3,2.0,0.0
898,AL,Gulf Shores,2017,1,2.0,0.0
899,AL,Gulf Shores,2018,10,2.0,0.0
900,AL,Gulf Shores,2019,6,2.0,0.0
901,AL,Gulf Shores,2020,4,2.0,0.0
902,AL,Gulf Shores,2021,1,2.0,0.0
903,AL,Gulf Shores,2022,5,2.0,0.0
904,AL,Guntersville,2018,7,2.2857142857142856,0.0
905,AL,Guntersville,2019,16,2.125,0.0
906,AL,Guntersville,2020,12,2.0,0.0
907,AL,Guntersville,2021,11,2.0,0.0
908,AL,Guntersville,2022,19,1.894736842105263,0.0
909,AL,Gurley,2018,5,2.0,0.0
910,AL,Gurley,2019,11,2.0,0.0
911,AL,Gurley,2020,14,2.0,0.0
912,AL,Gurley,2021,22,2.0,0.0
913,AL,Gurley,2022,18,2.0,0.0
914,AL,Gurley,2023,1,2.0,0.0
915,AL,Hackleburg,2021,3,2.6666666666666665,0.0
916,AL,Hackleburg,2022,2,2.0,0.0
917,AL,Hackleburg,2023,1,2.0,0.0
918,AL,Haleyville,2017,2,2.0,0.0
919,AL,Haleyville,2019,13,2.0,0.0
920,AL,Haleyville,2021,5,2.4,0.0
921,AL,Haleyville,2022,6,2.3333333333333335,0.0
922,AL,Haleyville,2023,1,2.0,0.0
923,AL,Hamilton,2017,5,2.8,2.0
924,AL,Hamilton,2018,6,2.8333333333333335,5.0
925,AL,Hamilton,2019,10,2.7,5.0
926,AL,Hamilton,2020,4,3.0,2.0
927,AL,Hamilton,2021,26,2.076923076923077,2.0
928,AL,Hamilton,2022,21,2.0952380952380953,0.0
929,AL,Hamilton,2023,5,2.0,0.0
930,AL,Hanceville,2016,1,2.0,0.0
931,AL,Hanceville,2017,8,2.5,4.0
932,AL,Hanceville,2018,41,2.682926829268293,24.0
933,AL,Hanceville,2019,72,2.5416666666666665,33.0
934,AL,Hanceville,2020,83,2.3734939759036147,29.0
935,AL,Hanceville,2021,111,2.3603603603603602,38.0
936,AL,Hanceville,2022,65,2.276923076923077,14.0
937,AL,Hanceville,2023,1,2.0,0.0
938,AL,Harpersville,2018,4,2.0,0.0
939,AL,Harpersville,2019,1,3.0,1.0
940,AL,Harpersville,2020,6,1.8333333333333333,0.0
941,AL,Harpersville,2021,12,2.1666666666666665,0.0
942,AL,Harpersville,2022,14,2.2857142857142856,0.0
943,AL,Harpersville,2023,1,2.0,0.0
944,AL,Hartford,2017,1,2.0,0.0
945,AL,Hartford,2019,6,2.0,0.0
946,AL,Hartford,2020,11,2.3636363636363638,0.0
947,AL,Hartford,2021,13,2.1538461538461537,0.0
948,AL,Hartford,2022,3,2.0,0.0
949,AL,Hartselle,2018,55,2.2545454545454544,14.0
950,AL,Hartselle,2019,106,2.2169811320754715,23.0
951,AL,Hartselle,2020,38,2.3421052631578947,11.0
952,AL,Hartselle,2021,37,2.2432432432432434,9.0
953,AL,Hartselle,2022,46,2.152173913043478,7.0
954,AL,Harvest,2018,32,2.09375,1.0
955,AL,Harvest,2019,57,2.0526315789473686,1.0
956,AL,Harvest,2020,68,2.0,0.0
957,AL,Harvest,2021,55,2.0545454545454547,1.0
958,AL,Harvest,2022,35,1.9714285714285715,0.0
959,AL,Harvest,2023,2,2.0,0.0
960,AL,Hatchechubbee,2021,1,2.0,0.0
961,AL,Hayden,2017,7,2.4285714285714284,1.0
962,AL,Hayden,2018,63,2.1904761904761907,10.0
963,AL,Hayden,2019,77,2.116883116883117,9.0
964,AL,Hayden,2020,73,2.26027397260274,9.0
965,AL,Hayden,2021,72,2.1666666666666665,6.0
966,AL,Hayden,2022,63,1.9047619047619047,1.0
967,AL,Hayden,2023,6,2.3333333333333335,0.0
968,AL,Hayneville,2017,2,4.0,0.0
969,AL,Hayneville,2018,1,2.0,0.0
970,AL,Hayneville,2019,10,2.0,0.0
971,AL,Hayneville,2020,19,2.1052631578947367,0.0
972,AL,Hayneville,2021,16,2.0,0.0
973,AL,Hayneville,2022,14,2.142857142857143,1.0
974,AL,Hazel Green,2018,21,2.0,0.0
975,AL,Hazel Green,2019,61,2.0327868852459017,0.0
976,AL,Hazel Green,2020,68,2.014705882352941,1.0
977,AL,Hazel Green,2021,65,2.0,0.0
978,AL,Hazel Green,2022,52,2.019230769230769,2.0
979,AL,Headland,2017,2,3.0,2.0
980,AL,Headland,2018,3,2.0,0.0
981,AL,Headland,2019,6,2.0,0.0
982,AL,Headland,2020,8,2.0,0.0
983,AL,Headland,2021,12,2.0,0.0
984,AL,Headland,2022,11,2.0,0.0
985,AL,Heflin,2016,1,2.0,0.0
986,AL,Heflin,2017,12,2.5,6.0
987,AL,Heflin,2018,20,2.95,15.0
988,AL,Heflin,2019,29,2.586206896551724,15.0
989,AL,Heflin,2020,73,2.452054794520548,25.0
990,AL,Heflin,2021,121,2.28099173553719,22.0
991,AL,Heflin,2022,129,2.255813953488372,8.0
992,AL,Heflin,2023,7,2.0,0.0
993,AL,Helena,2018,14,1.8571428571428572,0.0
994,AL,Helena,2019,5,2.0,0.0
995,AL,Helena,2020,1,2.0,0.0
996,AL,Helena,2021,2,2.0,0.0
997,AL,Helena,2022,2,1.5,0.0
998,AL,Helena,2023,1,2.0,0.0
999,AL,Henagar,2020,4,3.0,0.0
1000,AL,Henagar,2021,2,2.0,0.0
1001,AL,Henagar,2022,1,2.0,0.0
1002,AL,Higdon,2019,2,2.0,0.0
1003,AL,Highland Home,2018,1,4.0,0.0
1004,AL,Highland Home,2019,6,2.0,0.0
1005,AL,Highland Home,2020,7,2.0,0.0
1006,AL,Highland Home,2021,20,2.0,0.0
1007,AL,Highland Home,2022,21,1.9523809523809523,0.0
1008,AL,Hillsboro,2018,1,2.0,0.0
1009,AL,Hillsboro,2019,4,2.0,0.0
1010,AL,Hillsboro,2020,2,2.0,0.0
1011,AL,Hillsboro,2021,1,2.0,0.0
1012,AL,Hillsboro,2022,4,2.0,0.0
1013,AL,Holly Pond,2018,1,2.0,0.0
1014,AL,Holly Pond,2019,8,2.0,0.0
1015,AL,Holly Pond,2020,9,2.0,0.0
1016,AL,Holly Pond,2021,9,2.0,0.0
1017,AL,Holly Pond,2022,4,2.0,0.0
1018,AL,Hollywood,2018,1,2.0,0.0
1019,AL,Honoraville,2018,1,2.0,0.0
1020,AL,Hoover,2016,1,2.0,0.0
1021,AL,Hoover,2017,2,2.0,0.0
1022,AL,Hoover,2018,14,2.0714285714285716,2.0
1023,AL,Hoover,2019,15,2.0,0.0
1024,AL,Hoover,2020,29,2.0,0.0
1025,AL,Hoover,2021,20,2.0,0.0
1026,AL,Hoover,2022,11,2.0,0.0
1027,AL,Hope Hull,2016,1,2.0,0.0
1028,AL,Hope Hull,2017,3,3.0,3.0
1029,AL,Hope Hull,2018,18,2.7222222222222223,11.0
1030,AL,Hope Hull,2019,60,2.45,27.0
1031,AL,Hope Hull,2020,50,2.26,13.0
1032,AL,Hope Hull,2021,73,2.191780821917808,14.0
1033,AL,Hope Hull,2022,72,2.1527777777777777,5.0
1034,AL,Hope Hull,2023,2,2.0,0.0
1035,AL,Horton,2018,5,2.0,0.0
1036,AL,Horton,2019,9,2.0,0.0
1037,AL,Horton,2020,11,2.0,0.0
1038,AL,Horton,2021,15,2.1333333333333333,0.0
1039,AL,Horton,2022,10,1.9,0.0
1040,AL,Houston,2022,2,2.0,0.0
1041,AL,Huntsville,2017,5,2.8,2.0
1042,AL,Huntsville,2018,842,2.1983372921615203,166.0
1043,AL,Huntsville,2019,2234,2.1463742166517457,325.0
1044,AL,Huntsville,2020,1805,2.153462603878116,272.0
1045,AL,Huntsville,2021,1799,2.1461923290717064,241.0
1046,AL,Huntsville,2022,1374,2.116448326055313,169.0
1047,AL,Huntsville,2023,35,2.0,0.0
1048,AL,Hurtsboro,2019,1,2.0,0.0
1049,AL,Hurtsboro,2021,1,4.0,0.0
1050,AL,Hurtsboro,2022,1,2.0,0.0
1051,AL,Ider,2021,1,2.0,0.0
1052,AL,Indian Springs,2018,1,2.0,0.0
1053,AL,Indian Springs,2019,3,2.0,0.0
1054,AL,Irondale,2017,2,2.0,0.0
1055,AL,Irondale,2018,3,2.6666666666666665,2.0
1056,AL,Irondale,2019,3,2.3333333333333335,1.0
1057,AL,Irondale,2020,6,2.3333333333333335,2.0
1058,AL,Irondale,2021,4,2.25,1.0
1059,AL,Irondale,2022,1,2.0,0.0
1060,AL,Irvington,2017,7,2.2857142857142856,0.0
1061,AL,Irvington,2018,53,2.547169811320755,30.0
1062,AL,Irvington,2019,43,2.488372093023256,21.0
1063,AL,Irvington,2020,43,2.441860465116279,15.0
1064,AL,Irvington,2021,71,2.2535211267605635,14.0
1065,AL,Irvington,2022,46,2.152173913043478,3.0
1066,AL,Irvington,2023,1,2.0,0.0
1067,AL,Jachin,2022,1,2.0,0.0
1068,AL,Jack,2018,2,2.0,0.0
1069,AL,Jack,2019,7,2.0,0.0
1070,AL,Jack,2020,9,2.0,0.0
1071,AL,Jack,2021,6,2.0,0.0
1072,AL,Jack,2022,3,2.6666666666666665,0.0
1073,AL,Jack,2023,4,3.0,0.0
1074,AL,Jackson,2019,1,2.0,0.0
1075,AL,Jackson,2020,1,2.0,0.0
1076,AL,Jackson,2021,1,2.0,0.0
1077,AL,Jackson,2022,14,2.0,0.0
1078,AL,Jacksons Gap,2018,1,2.0,0.0
1079,AL,Jacksons Gap,2019,1,2.0,0.0
1080,AL,Jacksons Gap,2020,3,2.0,0.0
1081,AL,Jacksons Gap,2021,2,2.0,0.0
1082,AL,Jacksons Gap,2022,1,2.0,0.0
1083,AL,Jacksonville,2019,2,2.0,0.0
1084,AL,Jacksonville,2021,1,2.0,0.0
1085,AL,Jacksonville,2022,2,2.0,0.0
1086,AL,Jasper,2016,1,3.0,1.0
1087,AL,Jasper,2017,4,2.5,0.0
1088,AL,Jasper,2018,13,2.3846153846153846,5.0
1089,AL,Jasper,2019,105,2.1714285714285713,14.0
1090,AL,Jasper,2020,153,2.065359477124183,10.0
1091,AL,Jasper,2021,185,2.097297297297297,14.0
1092,AL,Jasper,2022,144,2.0277777777777777,4.0
1093,AL,Jasper,2023,1,2.0,0.0
1094,AL,Jemison,2016,2,4.0,0.0
1095,AL,Jemison,2017,32,2.5,16.0
1096,AL,Jemison,2018,154,2.5584415584415585,85.0
1097,AL,Jemison,2019,157,2.3821656050955413,58.0
