Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
2,2020-11-18 21:54:44,44.100304,-70.08683,Sabattus,ME,21.0,60.0,10.0,8.0,0.0,Fair
3,2020-11-16 07:41:37,44.453068,-69.716309,Sidney,ME,43.0,89.0,10.0,9.0,0.0,Mostly Cloudy
3,2020-11-13 06:18:35,43.89537,-70.078171,Freeport,ME,39.0,70.0,10.0,3.0,0.0,Cloudy
3,2020-11-06 18:02:57,43.72121,-70.304771,Portland,ME,58.0,65.0,10.0,5.0,0.0,Mostly Cloudy
2,2020-11-06 18:09:18,44.071411,-70.082176,Sabattus,ME,62.0,50.0,10.0,8.0,0.0,Fair
2,2020-11-06 18:39:25,43.6315,-70.311272,South Portland,ME,61.0,52.0,10.0,6.0,0.0,Mostly Cloudy
2,2020-11-05 16:55:22,44.161308,-70.23378000000001,Auburn,ME,58.0,67.0,10.0,5.0,0.0,Fair
2,2020-11-05 17:48:12,43.604538,-70.369652,Scarborough,ME,54.0,75.0,10.0,7.0,0.0,Fair
2,2020-11-05 18:14:12,43.969521,-70.605011,Naples,ME,62.0,43.0,10.0,9.0,0.0,Fair
3,2020-11-04 07:14:59,44.027763,-70.28849,Auburn,ME,28.0,75.0,10.0,5.0,0.0,Cloudy
3,2020-11-04 07:28:44,44.479942,-69.707138,Sidney,ME,28.0,63.0,10.0,5.0,0.0,Cloudy
3,2020-11-04 07:44:02,43.881969,-70.335854,Gray,ME,29.0,69.0,10.0,5.0,0.0,Partly Cloudy
4,2020-11-03 06:19:07,44.31353,-69.80963100000001,Augusta,ME,28.0,92.0,5.0,5.0,0.0,Light Snow
3,2020-11-03 06:37:45,43.141026,-70.698708,York,ME,35.0,72.0,10.0,12.0,0.0,Fair
3,2020-11-03 06:52:57,44.31353,-69.80963100000001,Augusta,ME,29.0,89.0,10.0,12.0,0.0,Partly Cloudy
