Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
2,2019-05-10 08:43:26,34.001381,-88.69995899999998,Nettleton,MS,66.0,90.0,10.0,6.0,0.0,Cloudy
2,2019-05-11 17:33:45,30.313841,-89.24646800000002,Pass Christian,MS,80.0,87.0,10.0,8.0,0.0,Cloudy
2,2019-05-13 10:47:21,30.43857,-88.547852,Moss Point,MS,80.0,45.0,10.0,10.0,0.0,Fair
2,2019-05-13 08:09:17,32.432011,-90.144257,Ridgeland,MS,63.0,97.0,10.0,0.0,0.0,Fair
2,2019-05-13 07:44:21,31.319275,-89.328285,Hattiesburg,MS,67.0,81.0,10.0,3.0,0.0,Fair
2,2019-05-13 07:48:36,34.371861,-89.534042,Oxford,MS,57.0,100.0,10.0,0.0,0.0,Fair
2,2019-05-14 08:37:35,30.43923400000001,-88.544067,Moss Point,MS,74.0,53.0,10.0,8.0,0.0,Fair
2,2019-05-14 08:36:01,31.359421,-89.349136,Hattiesburg,MS,67.0,68.0,10.0,3.0,0.0,Fair
2,2019-05-14 08:51:21,34.371361,-89.523888,Oxford,MS,61.0,68.0,10.0,5.0,0.0,Cloudy
2,2019-05-15 10:07:22,32.338673,-90.069885,Flowood,MS,77.0,56.0,10.0,3.0,0.0,Fair
3,2019-05-15 16:47:08,32.276062,-90.192719,Jackson,MS,85.0,44.0,10.0,5.0,0.0,Fair
3,2019-05-15 07:19:43,34.855362,-89.688515,Byhalia,MS,59.0,100.0,10.0,6.0,0.0,Mostly Cloudy
2,2019-05-15 08:29:10,30.43849,-88.833572,Ocean Springs,MS,73.0,63.0,10.0,6.0,0.0,Fair
2,2019-05-15 09:29:49,30.449511,-89.099281,Gulfport,MS,76.0,52.0,10.0,8.0,0.0,Fair
2,2019-05-16 07:18:42,34.362125,-89.505913,Oxford,MS,66.0,88.0,10.0,0.0,0.0,Fair
3,2019-05-16 08:30:57,32.34988,-88.736099,Meridian,MS,75.0,73.0,10.0,3.0,0.0,Fair
2,2019-05-17 07:27:16,32.333690999999995,-90.166718,Jackson,MS,71.0,84.0,10.0,3.0,0.0,Fair
3,2019-05-17 07:36:26,32.275021,-90.206329,Jackson,MS,71.0,84.0,10.0,3.0,0.0,Fair
3,2019-05-17 07:59:40,34.861221,-89.990585,Nesbit,MS,75.0,71.0,10.0,5.0,0.0,Partly Cloudy
3,2019-05-17 14:07:49,32.277473,-90.03690300000002,Brandon,MS,88.0,36.0,10.0,14.0,0.0,Fair
3,2019-05-17 07:27:58,30.31571,-89.598038,Bay Saint Louis,MS,72.0,87.0,10.0,0.0,0.0,Fair
2,2019-05-17 07:28:41,34.37014,-89.563316,Oxford,MS,70.0,83.0,10.0,5.0,0.0,Fair
3,2019-05-20 05:19:26,30.43923400000001,-88.544067,Moss Point,MS,68.0,90.0,3.0,0.0,0.0,Fair
3,2019-05-20 05:07:09,34.991299,-90.00210600000004,Southaven,MS,64.0,93.0,10.0,0.0,0.0,Fair
4,2019-05-20 16:48:43,34.436455,-89.898384,Sardis,MS,84.0,55.0,9.0,3.0,0.0,Fair
2,2019-05-20 06:16:03,31.69281,-89.163567,Laurel,MS,68.0,100.0,0.25,0.0,0.0,Fog
2,2019-05-20 08:13:09,31.299141,-89.308487,Hattiesburg,MS,69.0,96.0,0.25,0.0,0.0,Fog
3,2019-05-21 04:01:52,34.350731,-89.91372700000002,Batesville,MS,70.0,88.0,10.0,9.0,0.0,Fair
3,2019-05-21 07:52:07,32.326656,-90.325554,Clinton,MS,76.0,87.0,10.0,15.0,0.0,Cloudy
3,2019-05-21 08:38:55,34.437290000000004,-89.898552,Sardis,MS,75.0,83.0,9.0,9.0,0.0,Partly Cloudy
2,2019-05-22 08:14:36,34.314156,-88.78890200000002,Tupelo,MS,78.0,74.0,10.0,16.0,0.0,Partly Cloudy
